"c,r",0.875;0.8775,0.87;0.8725,6.250000000000011e-06,0.001,0,1
"c,r",0.5650000000000001;0.5675000000000001,1.1425;1.145,6.250000000000011e-06,0.001,0,1
"c,r",0.7575000000000001;0.76,0.7525;0.755,6.250000000000011e-06,0.001,1,1
"c,r",0.6825000000000001;0.685,0.9500000000000001;0.9525000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.68;0.6825000000000001,0.9525000000000001;0.9550000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.7525;0.755,6.250000000000011e-06,0.001,1,1
"c,r",0.7575000000000001;0.76,0.755;0.7575000000000001,6.250000000000011e-06,0.001,1,1
"c,r",0.755;0.7575000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.7575000000000001;0.76,6.250000000000011e-06,0.001,0,1
"c,r",0.5650000000000001;0.5675000000000001,1.1400000000000001;1.1425,6.250000000000011e-06,0.001,0,1
"c,r",0.5625;0.5650000000000001,1.145;1.1475,6.250000000000011e-06,0.001,0,1
"c,r",0.6925000000000001;0.6950000000000001,0.7525;0.755,6.250000000000011e-06,0.001,0,1
"c,r",0.6900000000000001;0.6925000000000001,0.75;0.7525,6.250000000000011e-06,0.001,0,1
"c,r",0.7575000000000001;0.76,0.7825;0.785,6.250000000000011e-06,0.001,0,1
"c,r",0.7575000000000001;0.76,0.805;0.8075000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.78;0.7825,6.250000000000011e-06,0.001,0,1
"c,r",0.755;0.7575000000000001,0.8075000000000001;0.81,6.250000000000011e-06,0.001,0,1
"c,r",0.5625;0.5650000000000001,1.0750000000000002;1.0775000000000001,6.250000000000011e-06,0.001,0,1
"c,r",0.525;0.5275000000000001,1.1749999999999998;1.1774999999999998,6.250000000000011e-06,0.001,0,1
"c,r",0.7525;0.755,0.71;0.7124999999999999,6.250000000000011e-06,0.001,1,1
"c,r",0.5625;0.5650000000000001,1.0725000000000002;1.0750000000000002,6.250000000000011e-06,0.001,0,1
"c,r",0.75;0.7525,0.7124999999999999;0.715,6.250000000000011e-06,0.001,1,1
