"ar,c,rho",0.30250000000000005;0.3031250000000001,0.6149218750000001;0.6159375,1.404375;1.4069531249999998,10,0.001,0,2
"ar,c,rho",0.54;0.5425,0.5725;0.575,0.175;0.1825,10,0.001,0,1
"ar,c,rho",0.30250000000000005;0.3031250000000001,0.6149218750000001;0.6159375,1.4069531249999998;1.40953125,10,0.001,0,2
"ar,c,rho",0.54;0.5425,0.5700000000000001;0.5725,0.175;0.1825,10,0.001,0,1
"ar,c,rho",0.30000000000000004;0.30500000000000005,0.5306249999999999;0.53875,1.30125;1.321875,10,0.001,0,2
"ar,c,rho",0.5425;0.545,0.5774999999999999;0.58,0.1825;0.19,10,0.001,0,1
"ar,c,rho",0.3075;0.31,0.5265624999999999;0.5306249999999999,1.3321874999999999;1.3425,10,0.001,0,2
"ar,c,rho",0.5425;0.545,0.575;0.5774999999999999,0.1825;0.19,10,0.001,0,1
"ar,c,rho",0.6625000000000001;0.6712500000000001,0.22625;0.23,1.5131249999999998;1.5412499999999998,10,0.001,0,2
"ar,c,rho",0.54;0.5425,0.5774999999999999;0.58,0.1825;0.19,10,0.001,0,1
"ar,c,rho",0.30250000000000005;0.3037500000000001,0.611875;0.61390625,1.40953125;1.4146874999999999,10,0.001,0,2
"ar,c,rho",0.54;0.5425,0.575;0.5774999999999999,0.1825;0.19,10,0.001,0,1
"ar,c,rho",0.30250000000000005;0.30500000000000005,0.5225;0.5265624999999999,1.30125;1.3115625,10,0.001,0,2
"ar,c,rho",0.30250000000000005;0.30500000000000005,0.5265624999999999;0.5306249999999999,1.3321874999999999;1.3425,10,0.001,0,2
"ar,c,rho",0.30500000000000005;0.3075,0.546875;0.5509375,1.3321874999999999;1.3425,10,0.001,0,2
"ar,c,rho",0.30250000000000005;0.30500000000000005,0.5225;0.5265624999999999,1.3321874999999999;1.3425,10,0.001,0,2
"ar,c,rho",0.63953125;0.640625,0.22484375;0.22531250000000003,1.6853906250000001;1.68890625,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30250000000000005,0.5265624999999999;0.5306249999999999,1.3321874999999999;1.3425,10,0.001,0,2
"ar,c,rho",0.63296875;0.6340625,0.21875000000000003;0.21921875000000002,1.67484375;1.6783593749999999,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30250000000000005,0.5225;0.5265624999999999,1.3321874999999999;1.3425,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30250000000000005,0.5225;0.5265624999999999,1.30125;1.3115625,10,0.001,0,2
"ar,c,rho",0.5475000000000001;0.55,0.5725;0.575,0.1825;0.19,10,0.001,0,1
"ar,c,rho",0.30000000000000004;0.30250000000000005,0.5265624999999999;0.5306249999999999,1.30125;1.3115625,10,0.001,0,2
"ar,c,rho",0.5475000000000001;0.55,0.5700000000000001;0.5725,0.1825;0.19,10,0.001,0,1
"ar,c,rho",0.54;0.545,0.575;0.58,0.16;0.175,10,0.001,0,1
"ar,c,rho",0.545;0.5475000000000001,0.5725;0.575,0.1825;0.19,10,0.001,0,1
"ar,c,rho",0.545;0.55,0.5700000000000001;0.575,0.16;0.175,10,0.001,0,1
"ar,c,rho",0.545;0.5475000000000001,0.5700000000000001;0.5725,0.1825;0.19,10,0.001,0,1
"ar,c,rho",0.54;0.545,0.5700000000000001;0.575,0.16;0.175,10,0.001,0,1
"ar,c,rho",0.30125;0.30250000000000005,0.54078125;0.5428124999999999,1.321875;1.3270312499999999,10,0.001,0,2
"ar,c,rho",0.395;0.4,0.75;0.755,0.11;0.12,10,0.001,0,1
"ar,c,rho",0.29750000000000004;0.30000000000000004,0.5306249999999999;0.5346875,1.2806250000000001;1.2909375,10,0.001,0,2
"ar,c,rho",0.6625000000000001;0.6712500000000001,0.22625;0.23,1.4849999999999999;1.5131249999999998,10,0.001,0,2
"ar,c,rho",0.30250000000000005;0.30500000000000005,0.5428124999999999;0.546875,1.3115625;1.321875,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30125,0.53875;0.54078125,1.3270312499999999;1.3321874999999999,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30125,0.53875;0.54078125,1.321875;1.3270312499999999,10,0.001,0,2
"ar,c,rho",0.395;0.4,0.325;0.33,0.765;0.78,10,0.001,0,1
"ar,c,rho",0.395;0.4,0.325;0.33,0.75;0.765,10,0.001,0,1
"ar,c,rho",0.395;0.4,0.32;0.325,0.765;0.78,10,0.001,0,1
"ar,c,rho",0.395;0.4,0.32;0.325,0.75;0.765,10,0.001,0,1
"ar,c,rho",0.39;0.395,0.325;0.33,0.765;0.78,10,0.001,0,1
"ar,c,rho",0.39;0.395,0.325;0.33,0.75;0.765,10,0.001,0,1
"ar,c,rho",0.39;0.395,0.32;0.325,0.765;0.78,10,0.001,0,1
"ar,c,rho",0.39;0.395,0.32;0.325,0.75;0.765,10,0.001,0,1
"ar,c,rho",0.30000000000000004;0.30250000000000005,0.53875;0.5428124999999999,1.3115625;1.321875,10,0.001,0,2
"ar,c,rho",0.41500000000000004;0.42,0.375;0.38,0.455;0.47000000000000003,10,0.001,0,1
"ar,c,rho",0.41500000000000004;0.42,0.375;0.38,0.44;0.455,10,0.001,0,1
"ar,c,rho",0.41500000000000004;0.42,0.37;0.375,0.455;0.47000000000000003,10,0.001,0,1
"ar,c,rho",0.41500000000000004;0.42,0.37;0.375,0.44;0.455,10,0.001,0,1
"ar,c,rho",0.41000000000000003;0.41500000000000004,0.375;0.38,0.455;0.47000000000000003,10,0.001,0,1
"ar,c,rho",0.41000000000000003;0.41500000000000004,0.375;0.38,0.44;0.455,10,0.001,0,1
"ar,c,rho",0.41000000000000003;0.41500000000000004,0.37;0.375,0.455;0.47000000000000003,10,0.001,0,1
"ar,c,rho",0.41000000000000003;0.41500000000000004,0.37;0.375,0.44;0.455,10,0.001,0,1
"ar,c,rho",0.30125;0.30250000000000005,0.54484375;0.546875,1.3270312499999999;1.3321874999999999,10,0.001,0,2
"ar,c,rho",0.30125;0.30250000000000005,0.54484375;0.546875,1.321875;1.3270312499999999,10,0.001,0,2
"ar,c,rho",0.30125;0.30250000000000005,0.5428124999999999;0.54484375,1.3270312499999999;1.3321874999999999,10,0.001,0,2
"ar,c,rho",0.30125;0.30250000000000005,0.5428124999999999;0.54484375,1.321875;1.3270312499999999,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30125,0.54484375;0.546875,1.3270312499999999;1.3321874999999999,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30125,0.54484375;0.546875,1.321875;1.3270312499999999,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30125,0.5428124999999999;0.54484375,1.3270312499999999;1.3321874999999999,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30125,0.5428124999999999;0.54484375,1.321875;1.3270312499999999,10,0.001,0,2
"ar,c,rho",0.365;0.37,0.325;0.33,0.805;0.8200000000000001,10,0.001,0,1
"ar,c,rho",0.545;0.55,0.575;0.58,0.175;0.19,10,0.001,0,1
"ar,c,rho",0.365;0.37,0.32;0.325,0.805;0.8200000000000001,10,0.001,0,1
"ar,c,rho",0.365;0.37,0.32;0.325,0.79;0.805,10,0.001,0,1
"ar,c,rho",0.36;0.365,0.325;0.33,0.805;0.8200000000000001,10,0.001,0,1
"ar,c,rho",0.36;0.365,0.325;0.33,0.79;0.805,10,0.001,0,1
"ar,c,rho",0.36;0.365,0.32;0.325,0.805;0.8200000000000001,10,0.001,0,1
"ar,c,rho",0.36;0.365,0.32;0.325,0.79;0.805,10,0.001,0,1
"ar,c,rho",0.30250000000000005;0.30500000000000005,0.5428124999999999;0.546875,1.321875;1.3321874999999999,10,0.001,0,2
"ar,c,rho",0.355;0.36,0.355;0.36,0.565;0.58,10,0.001,0,1
"ar,c,rho",0.355;0.36,0.355;0.36,0.55;0.565,10,0.001,0,1
"ar,c,rho",0.355;0.36,0.35000000000000003;0.355,0.565;0.58,10,0.001,0,1
"ar,c,rho",0.355;0.36,0.35000000000000003;0.355,0.55;0.565,10,0.001,0,1
"ar,c,rho",0.35000000000000003;0.355,0.355;0.36,0.565;0.58,10,0.001,0,1
"ar,c,rho",0.35000000000000003;0.355,0.355;0.36,0.55;0.565,10,0.001,0,1
"ar,c,rho",0.35000000000000003;0.355,0.35000000000000003;0.355,0.565;0.58,10,0.001,0,1
"ar,c,rho",0.35000000000000003;0.355,0.35000000000000003;0.355,0.55;0.565,10,0.001,0,1
"ar,c,rho",0.30000000000000004;0.30250000000000005,0.5225;0.5265624999999999,1.3115625;1.321875,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30250000000000005,0.53875;0.5428124999999999,1.3321874999999999;1.3425,10,0.001,0,2
"ar,c,rho",0.39;0.395,0.755;0.76,0.1;0.11,10,0.001,0,1
"ar,c,rho",0.39;0.4,0.32;0.33,0.71;0.74,10,0.0010000000000000009,0,1
"ar,c,rho",0.36;0.37,0.32;0.33,0.75;0.78,10,0.0010000000000000009,0,1
"ar,c,rho",0.6625000000000001;0.6712500000000001,0.22250000000000003;0.22625,1.5131249999999998;1.5412499999999998,10,0.001,0,2
"ar,c,rho",0.54;0.55,0.5700000000000001;0.58,0.16;0.19,10,0.001,0,1
"ar,c,rho",0.6296875;0.63078125,0.22062500000000002;0.22109375000000003,1.6783593749999999;1.681875,10,0.001,0,2
"ar,c,rho",0.6296875;0.63078125,0.22109375000000003;0.22156250000000002,1.6783593749999999;1.681875,10,0.001,0,2
"ar,c,rho",0.54;0.55,0.55;0.56,0.16;0.19,10,0.0010000000000000009,0,1
"ar,c,rho",0.44921875;0.4503125,0.17812499999999998;0.17859375,1.6642968750000002;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.5;0.54,0.5700000000000001;0.6100000000000001,0.5;0.54,10,0.0040000000000000036,0,2
"ar,c,rho",0.448125;0.44921875,0.17812499999999998;0.17859375,1.6642968750000002;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.29500000000000004;0.30000000000000004,0.5306249999999999;0.53875,1.26;1.2806250000000001,10,0.001,0,2
"ar,c,rho",0.44921875;0.4503125,0.17812499999999998;0.17859375,1.66078125;1.6642968750000002,10,0.001,0,2
"ar,c,rho",0.45140625;0.4525,0.17906249999999999;0.17953124999999998,1.6642968750000002;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.31,0.53875;0.5549999999999999,1.26;1.30125,10,0.001,0,2
"ar,c,rho",0.6187500000000001;0.6275000000000001,0.21125000000000002;0.21500000000000002,1.65375;1.681875,10,0.001,0,2
"ar,c,rho",0.29500000000000004;0.30000000000000004,0.5225;0.5306249999999999,1.26;1.2806250000000001,10,0.001,0,2
"ar,c,rho",0.6187500000000001;0.6275000000000001,0.20750000000000002;0.21125000000000002,1.65375;1.681875,10,0.001,0,2
"ar,c,rho",0.4503125;0.45140625,0.17953124999999998;0.18,1.6642968750000002;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6187500000000001,0.21125000000000002;0.21500000000000002,1.65375;1.681875,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30500000000000005,0.546875;0.5549999999999999,1.321875;1.3425,10,0.001,0,2
"ar,c,rho",0.6100000000000001;0.6187500000000001,0.20750000000000002;0.21125000000000002,1.65375;1.681875,10,0.001,0,2
"ar,c,rho",0.29000000000000004;0.29500000000000004,0.5225;0.5306249999999999,1.2806250000000001;1.30125,10,0.001,0,2
"ar,c,rho",0.30500000000000005;0.31,0.5306249999999999;0.53875,1.2806250000000001;1.30125,10,0.001,0,2
"ar,c,rho",0.44703125;0.448125,0.17953124999999998;0.18,1.6678125000000001;1.671328125,10,0.001,0,2
"ar,c,rho",0.30500000000000005;0.31,0.5225;0.5306249999999999,1.2806250000000001;1.30125,10,0.001,0,2
"ar,c,rho",0.29000000000000004;0.29500000000000004,0.5225;0.5306249999999999,1.26;1.2806250000000001,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30500000000000005,0.5306249999999999;0.53875,1.2806250000000001;1.30125,10,0.001,0,2
"ar,c,rho",0.4503125;0.45140625,0.17953124999999998;0.18,1.66078125;1.6642968750000002,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30500000000000005,0.5225;0.5306249999999999,1.2806250000000001;1.30125,10,0.001,0,2
"ar,c,rho",0.4503125;0.45140625,0.17906249999999999;0.17953124999999998,1.66078125;1.6642968750000002,10,0.001,0,2
"ar,c,rho",0.45140625;0.4525,0.17906249999999999;0.17953124999999998,1.66078125;1.6642968750000002,10,0.001,0,2
"ar,c,rho",0.30937499999999996;0.31,0.6078125;0.608828125,1.3528125000000002;1.355390625,10,0.001,0,2
"ar,c,rho",0.63296875;0.6340625,0.22015625000000003;0.22062500000000002,1.67484375;1.6783593749999999,10,0.001,0,2
"ar,c,rho",0.29000000000000004;0.30000000000000004,0.53875;0.5549999999999999,1.26;1.30125,10,0.0010000000000000009,0,2
"ar,c,rho",0.63296875;0.6340625,0.21968750000000004;0.22015625000000003,1.67484375;1.6783593749999999,10,0.001,0,2
"ar,c,rho",0.30874999999999997;0.30937499999999996,0.6078125;0.608828125,1.3528125000000002;1.355390625,10,0.001,0,2
"ar,c,rho",0.631875;0.63296875,0.22015625000000003;0.22062500000000002,1.67484375;1.6783593749999999,10,0.001,0,2
"ar,c,rho",0.631875;0.63296875,0.22015625000000003;0.22062500000000002,1.6642968750000002;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.631875;0.63296875,0.21968750000000004;0.22015625000000003,1.67484375;1.6783593749999999,10,0.001,0,2
"ar,c,rho",0.29500000000000004;0.30000000000000004,0.5225;0.5306249999999999,1.2806250000000001;1.30125,10,0.001,0,2
"ar,c,rho",0.4503125;0.45140625,0.17812499999999998;0.17859375,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.545;0.55,0.575;0.58,0.16;0.175,10,0.001,0,1
"ar,c,rho",0.52;0.5225,0.1525;0.155,1.685;1.6875,10,0.001,0,1
"ar,c,rho",0.30937499999999996;0.31,0.608828125;0.60984375,1.3528125000000002;1.355390625,10,0.001,0,2
"ar,c,rho",0.52;0.5225,0.15;0.1525,1.685;1.6875,10,0.001,0,1
"ar,c,rho",0.59;0.5925,0.1575;0.16,1.3275000000000001;1.33,10,0.001,0,1
"ar,c,rho",0.5225;0.525,0.1525;0.155,1.68;1.6825,10,0.001,0,1
"ar,c,rho",0.6384375;0.63953125,0.20375000000000001;0.20421875,1.6642968750000002;1.6678125000000001,10,0.001,0,2
"ar,c,rho",0.5225;0.525,0.15;0.1525,1.68;1.6825,10,0.001,0,1
"ar,c,rho",0.6296875;0.631875,0.22156250000000002;0.22250000000000003,1.6678125000000001;1.67484375,10,0.001,0,2
"ar,c,rho",0.52;0.5225,0.1525;0.155,1.68;1.6825,10,0.001,0,1
"ar,c,rho",0.63515625;0.63625,0.21921875000000002;0.21968750000000004,1.66078125;1.6642968750000002,10,0.001,0,2
"ar,c,rho",0.52;0.5225,0.15;0.1525,1.68;1.6825,10,0.001,0,1
"ar,c,rho",0.308125;0.30874999999999997,0.611875;0.6128906249999999,1.386328125;1.38890625,10,0.001,0,2
"ar,c,rho",0.5275000000000001;0.53,0.1525;0.155,1.68;1.6825,10,0.001,0,1
"ar,c,rho",0.4459375;0.44703125,0.17953124999999998;0.18,1.671328125;1.67484375,10,0.001,0,2
"ar,c,rho",0.5275000000000001;0.53,0.15;0.1525,1.68;1.6825,10,0.001,0,1
"ar,c,rho",0.4459375;0.44703125,0.17906249999999999;0.17953124999999998,1.671328125;1.67484375,10,0.001,0,2
"ar,c,rho",0.525;0.5275000000000001,0.1525;0.155,1.68;1.6825,10,0.001,0,1
"ar,c,rho",0.5974999999999999;0.6,0.1525;0.155,1.3275000000000001;1.33,10,0.001,0,1
"ar,c,rho",0.525;0.5275000000000001,0.15;0.1525,1.68;1.6825,10,0.001,0,1
"ar,c,rho",0.5925;0.595,0.155;0.1575,1.3275000000000001;1.33,10,0.001,0,1
"ar,c,rho",0.3075;0.308125,0.6128906249999999;0.61390625,1.386328125;1.38890625,10,0.001,0,2
"ar,c,rho",0.5974999999999999;0.6,0.15;0.1525,1.3275000000000001;1.33,10,0.001,0,1
"ar,c,rho",0.595;0.5974999999999999,0.1525;0.155,1.3275000000000001;1.33,10,0.001,0,1
"ar,c,rho",0.645;0.6625000000000001,0.21500000000000002;0.22250000000000003,1.5412499999999998;1.5975,10,0.001,0,2
"ar,c,rho",0.3075;0.308125,0.6128906249999999;0.61390625,1.38375;1.386328125,10,0.001,0,2
"ar,c,rho",0.595;0.5974999999999999,0.15;0.1525,1.3250000000000002;1.3275000000000001,10,0.001,0,1
"ar,c,rho",0.63515625;0.63625,0.21921875000000002;0.21968750000000004,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.63515625;0.63625,0.21921875000000002;0.21968750000000004,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.63515625;0.63625,0.21875000000000003;0.21921875000000002,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.63515625;0.63625,0.21875000000000003;0.21921875000000002,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.6340625;0.63515625,0.21921875000000002;0.21968750000000004,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.6340625;0.63515625,0.21921875000000002;0.21968750000000004,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.6340625;0.63515625,0.21875000000000003;0.21921875000000002,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.6340625;0.63515625,0.21875000000000003;0.21921875000000002,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.5974999999999999;0.6,0.1575;0.16,1.3275000000000001;1.33,10,0.001,0,1
"ar,c,rho",0.5974999999999999;0.6,0.1575;0.16,1.3250000000000002;1.3275000000000001,10,0.001,0,1
"ar,c,rho",0.5974999999999999;0.6,0.155;0.1575,1.3275000000000001;1.33,10,0.001,0,1
"ar,c,rho",0.5974999999999999;0.6,0.155;0.1575,1.3250000000000002;1.3275000000000001,10,0.001,0,1
"ar,c,rho",0.595;0.5974999999999999,0.1575;0.16,1.3275000000000001;1.33,10,0.001,0,1
"ar,c,rho",0.595;0.5974999999999999,0.1575;0.16,1.3250000000000002;1.3275000000000001,10,0.001,0,1
"ar,c,rho",0.595;0.5974999999999999,0.155;0.1575,1.3275000000000001;1.33,10,0.001,0,1
"ar,c,rho",0.595;0.5974999999999999,0.155;0.1575,1.3250000000000002;1.3275000000000001,10,0.001,0,1
"ar,c,rho",0.6285937500000001;0.6296875,0.22203125;0.22250000000000003,1.671328125;1.67484375,10,0.001,0,2
"ar,c,rho",0.6285937500000001;0.6296875,0.22203125;0.22250000000000003,1.6678125000000001;1.671328125,10,0.001,0,2
"ar,c,rho",0.6285937500000001;0.6296875,0.22156250000000002;0.22203125,1.671328125;1.67484375,10,0.001,0,2
"ar,c,rho",0.6285937500000001;0.6296875,0.22156250000000002;0.22203125,1.6678125000000001;1.671328125,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.6285937500000001,0.22203125;0.22250000000000003,1.671328125;1.67484375,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.6285937500000001,0.22203125;0.22250000000000003,1.6678125000000001;1.671328125,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.6285937500000001,0.22156250000000002;0.22203125,1.671328125;1.67484375,10,0.001,0,2
"ar,c,rho",0.6275000000000001;0.6285937500000001,0.22156250000000002;0.22203125,1.6678125000000001;1.671328125,10,0.001,0,2
"ar,c,rho",0.6285937500000001;0.6296875,0.22062500000000002;0.22109375000000003,1.6678125000000001;1.671328125,10,0.001,0,2
"ar,c,rho",0.4459375;0.448125,0.17812499999999998;0.17906249999999999,1.6678125000000001;1.67484375,10,0.001,0,2
"ar,c,rho",0.30000000000000004;0.30250000000000005,0.611875;0.6159375,1.4146874999999999;1.425,10,0.001,0,2
"ar,c,rho",0.63515625;0.63625,0.22015625000000003;0.22062500000000002,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.63515625;0.63625,0.22015625000000003;0.22062500000000002,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.63515625;0.63625,0.21968750000000004;0.22015625000000003,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.63515625;0.63625,0.21968750000000004;0.22015625000000003,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.6340625;0.63515625,0.22015625000000003;0.22062500000000002,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.6340625;0.63515625,0.22015625000000003;0.22062500000000002,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.6340625;0.63515625,0.21968750000000004;0.22015625000000003,1.657265625;1.66078125,10,0.001,0,2
"ar,c,rho",0.6340625;0.63515625,0.21968750000000004;0.22015625000000003,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.44375000000000003;0.4459375,0.17906249999999999;0.18,1.67484375;1.681875,10,0.001,0,2
"ar,c,rho",0.63296875;0.6340625,0.22109375000000003;0.22156250000000002,1.671328125;1.67484375,10,0.001,0,2
"ar,c,rho",0.525;0.53,0.255;0.26,1.725;1.73,10,0.001,0,1
"ar,c,rho",0.525;0.53,0.255;0.26,1.72;1.725,10,0.001,0,1
"ar,c,rho",0.525;0.53,0.25;0.255,1.725;1.73,10,0.001,0,1
"ar,c,rho",0.525;0.53,0.25;0.255,1.72;1.725,10,0.001,0,1
"ar,c,rho",0.52;0.525,0.255;0.26,1.725;1.73,10,0.001,0,1
"ar,c,rho",0.52;0.525,0.255;0.26,1.72;1.725,10,0.001,0,1
"ar,c,rho",0.52;0.525,0.25;0.255,1.725;1.73,10,0.001,0,1
"ar,c,rho",0.52;0.525,0.25;0.255,1.72;1.725,10,0.001,0,1
"ar,c,rho",0.505;0.51,0.265;0.27,1.545;1.55,10,0.001,0,1
"ar,c,rho",0.505;0.51,0.265;0.27,1.54;1.545,10,0.001,0,1
"ar,c,rho",0.505;0.51,0.26;0.265,1.545;1.55,10,0.001,0,1
"ar,c,rho",0.505;0.51,0.26;0.265,1.54;1.545,10,0.001,0,1
"ar,c,rho",0.5;0.505,0.265;0.27,1.545;1.55,10,0.001,0,1
"ar,c,rho",0.5;0.505,0.265;0.27,1.54;1.545,10,0.001,0,1
"ar,c,rho",0.5;0.505,0.26;0.265,1.545;1.55,10,0.001,0,1
"ar,c,rho",0.5;0.505,0.26;0.265,1.54;1.545,10,0.001,0,1
"ar,c,rho",0.44375000000000003;0.4459375,0.17812499999999998;0.17906249999999999,1.67484375;1.681875,10,0.001,0,2
"ar,c,rho",0.59;0.595,0.155;0.16,1.32;1.3250000000000002,10,0.001,0,1
"ar,c,rho",0.631875;0.6340625,0.21968750000000004;0.22062500000000002,1.65375;1.66078125,10,0.001,0,2
"ar,c,rho",0.59;0.595,0.15;0.155,1.32;1.3250000000000002,10,0.001,0,1
"ar,c,rho",0.63296875;0.6340625,0.22062500000000002;0.22109375000000003,1.6678125000000001;1.671328125,10,0.001,0,2
"ar,c,rho",0.515;0.52,0.175;0.18,1.745;1.75,10,0.001,0,1
"ar,c,rho",0.631875;0.6340625,0.21875000000000003;0.21968750000000004,1.65375;1.66078125,10,0.001,0,2
"ar,c,rho",0.515;0.52,0.17;0.175,1.745;1.75,10,0.001,0,1
"ar,c,rho",0.44375000000000003;0.4459375,0.17812499999999998;0.17906249999999999,1.6678125000000001;1.67484375,10,0.001,0,2
"ar,c,rho",0.51;0.515,0.175;0.18,1.745;1.75,10,0.001,0,1
"ar,c,rho",0.3075;0.308125,0.6149218750000001;0.6159375,1.38375;1.386328125,10,0.001,0,2
"ar,c,rho",0.51;0.515,0.17;0.175,1.745;1.75,10,0.001,0,1
"ar,c,rho",0.44499999999999995;0.44749999999999995,0.6575;0.6599999999999999,0.5225;0.525,10,0.001,0,2
"ar,c,rho",0.65046875;0.6515625,0.21078125000000003;0.21125000000000002,1.3127343750000002;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.22578125000000002;0.22625,1.2916406249999999;1.29515625,10,0.001,0,2
"ar,c,rho",0.65046875;0.6515625,0.2103125;0.21078125000000003,1.3127343750000002;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.22578125000000002;0.22625,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.649375;0.65046875,0.21078125000000003;0.21125000000000002,1.3127343750000002;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.22531250000000003;0.22578125000000002,1.2916406249999999;1.29515625,10,0.001,0,2
"ar,c,rho",0.649375;0.65046875,0.2103125;0.21078125000000003,1.3127343750000002;1.3162500000000001,10,0.001,0,2
"ar,c,rho",0.4459375;0.44703125,0.1771875;0.17765625,1.65375;1.657265625,10,0.001,0,2
"ar,c,rho",0.515;0.52,0.175;0.18,1.745;1.75,10,0.001,0,1
"ar,c,rho",0.6187500000000001;0.6198437500000001,0.22578125000000002;0.22625,1.2916406249999999;1.29515625,10,0.001,0,2
"ar,c,rho",0.515;0.52,0.17;0.175,1.745;1.75,10,0.001,0,1
"ar,c,rho",0.6187500000000001;0.6198437500000001,0.22578125000000002;0.22625,1.288125;1.2916406249999999,10,0.001,0,2
"ar,c,rho",0.51;0.515,0.175;0.18,1.745;1.75,10,0.001,0,1
"ar,c,rho",0.6187500000000001;0.6198437500000001,0.22531250000000003;0.22578125000000002,1.2916406249999999;1.29515625,10,0.001,0,2
"ar,c,rho",0.51;0.515,0.17;0.175,1.745;1.75,10,0.001,0,1
"ar,c,rho",0.45999999999999996;0.48,0.71;0.73,0.52;0.54,10,0.0020000000000000018,0,2
"ar,c,rho",0.30937499999999996;0.31,0.6128906249999999;0.61390625,1.38375;1.386328125,10,0.001,0,2
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.22484375;0.22531250000000003,1.2986718750000001;1.3021875,10,0.001,0,2
"ar,c,rho",0.655;0.66,0.655;0.66,2.25;2.255,10,0.001,0,1
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.22484375;0.22531250000000003,1.29515625;1.2986718750000001,10,0.001,0,2
"ar,c,rho",0.655;0.66,0.65;0.655,2.25;2.255,10,0.001,0,1
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.22437500000000002;0.22484375,1.2986718750000001;1.3021875,10,0.001,0,2
"ar,c,rho",0.65;0.655,0.655;0.66,2.25;2.255,10,0.001,0,1
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.22437500000000002;0.22484375,1.29515625;1.2986718750000001,10,0.001,0,2
"ar,c,rho",0.65;0.655,0.65;0.655,2.25;2.255,10,0.001,0,1
"ar,c,rho",0.6187500000000001;0.6198437500000001,0.22484375;0.22531250000000003,1.2986718750000001;1.3021875,10,0.001,0,2
"ar,c,rho",0.65265625;0.65375,0.20984375000000002;0.2103125,1.30921875;1.3127343750000002,10,0.001,0,2
"ar,c,rho",0.6187500000000001;0.6198437500000001,0.22484375;0.22531250000000003,1.29515625;1.2986718750000001,10,0.001,0,2
"ar,c,rho",0.65265625;0.65375,0.20937500000000003;0.20984375000000002,1.30921875;1.3127343750000002,10,0.001,0,2
"ar,c,rho",0.6187500000000001;0.6198437500000001,0.22437500000000002;0.22484375,1.2986718750000001;1.3021875,10,0.001,0,2
"ar,c,rho",0.6515625;0.65265625,0.20984375000000002;0.2103125,1.30921875;1.3127343750000002,10,0.001,0,2
"ar,c,rho",0.6187500000000001;0.6198437500000001,0.22437500000000002;0.22484375,1.29515625;1.2986718750000001,10,0.001,0,2
"ar,c,rho",0.6515625;0.65265625,0.20937500000000003;0.20984375000000002,1.30921875;1.3127343750000002,10,0.001,0,2
"ar,c,rho",0.6198437500000001;0.6209375000000001,0.22484375;0.22531250000000003,1.2916406249999999;1.29515625,10,0.001,0,2
